"Timestamp,""OccSensor_Log"",""SpaceTemp_Log"""
"6/7/2021 7:15:00 AM,""0.00"",""77.95"""
"6/7/2021 7:00:00 AM,""0.00"",""77.88"""
"6/7/2021 6:45:00 AM,""0.00"",""77.81"""
"6/7/2021 6:30:00 AM,""0.00"",""77.76"""
"6/7/2021 6:15:00 AM,""0.00"",""77.74"""
"6/7/2021 6:00:00 AM,""0.00"",""77.59"""
"6/7/2021 5:45:00 AM,""0.00"",""77.43"""
"6/7/2021 5:30:00 AM,""0.00"",""76.89"""
"6/7/2021 5:15:00 AM,""0.00"",""76.15"""
"6/7/2021 5:00:00 AM,""1.00"",""76.78"""
"6/7/2021 4:45:00 AM,""0.00"",""76.87"""
"6/7/2021 4:30:00 AM,""0.00"",""76.71"""
"6/7/2021 4:15:00 AM,""0.00"",""78.17"""
"6/7/2021 4:00:00 AM,""0.00"",""78.33"""
"6/7/2021 3:45:00 AM,""0.00"",""78.28"""
"6/7/2021 3:30:00 AM,""0.00"",""78.26"""
"6/7/2021 3:15:00 AM,""0.00"",""78.22"""
"6/7/2021 3:00:00 AM,""0.00"",""78.19"""
"6/7/2021 2:45:00 AM,""0.00"",""78.17"""
"6/7/2021 2:30:00 AM,""0.00"",""78.13"""
"6/7/2021 2:15:00 AM,""0.00"",""78.08"""
"6/7/2021 2:00:00 AM,""0.00"",""78.03"""
"6/7/2021 1:45:00 AM,""0.00"",""77.86"""
"6/7/2021 1:30:00 AM,""0.00"",""77.59"""
"6/7/2021 1:15:00 AM,""0.00"",""77.23"""
"6/7/2021 1:00:00 AM,""0.00"",""76.64"""
"6/7/2021 12:45:00 AM,""0.00"",""75.67"""
"6/7/2021 12:30:00 AM,""1.00"",""77.11"""
"6/7/2021 12:15:00 AM,""0.00"",""77.95"""
"6/7/2021 12:00:00 AM,""0.00"",""77.88"""
"6/6/2021 11:45:00 PM,""0.00"",""78.10"""
"6/6/2021 11:30:00 PM,""0.00"",""77.90"""
"6/6/2021 11:15:00 PM,""0.00"",""77.90"""
"6/6/2021 11:00:00 PM,""0.00"",""77.92"""
"6/6/2021 10:45:00 PM,""0.00"",""78.03"""
"6/6/2021 10:30:00 PM,""0.00"",""77.99"""
"6/6/2021 10:15:00 PM,""0.00"",""77.95"""
"6/6/2021 10:00:00 PM,""0.00"",""77.99"""
"6/6/2021 9:45:00 PM,""0.00"",""77.99"""
"6/6/2021 9:30:00 PM,""0.00"",""77.99"""
"6/6/2021 9:15:00 PM,""0.00"",""77.99"""
"6/6/2021 9:00:00 PM,""0.00"",""77.90"""
"6/6/2021 8:45:00 PM,""0.00"",""78.01"""
"6/6/2021 8:30:00 PM,""0.00"",""78.04"""
"6/6/2021 8:15:00 PM,""0.00"",""77.97"""
"6/6/2021 8:00:00 PM,""0.00"",""77.97"""
"6/6/2021 7:45:00 PM,""0.00"",""78.08"""
"6/6/2021 7:30:00 PM,""0.00"",""77.99"""
"6/6/2021 7:15:00 PM,""0.00"",""77.97"""
"6/6/2021 7:00:00 PM,""0.00"",""78.01"""
"6/6/2021 6:45:00 PM,""0.00"",""77.99"""
"6/6/2021 6:30:00 PM,""0.00"",""77.99"""
"6/6/2021 6:15:00 PM,""0.00"",""77.97"""
"6/6/2021 6:00:00 PM,""0.00"",""77.97"""
"6/6/2021 5:45:00 PM,""0.00"",""77.97"""
"6/6/2021 5:30:00 PM,""0.00"",""77.97"""
"6/6/2021 5:15:00 PM,""0.00"",""77.99"""
"6/6/2021 5:00:00 PM,""0.00"",""77.97"""
"6/6/2021 4:45:00 PM,""0.00"",""77.88"""
"6/6/2021 4:30:00 PM,""0.00"",""78.01"""
"6/6/2021 4:15:00 PM,""0.00"",""77.99"""
"6/6/2021 4:00:00 PM,""0.00"",""77.97"""
"6/6/2021 3:45:00 PM,""0.00"",""77.97"""
"6/6/2021 3:30:00 PM,""0.00"",""78.01"""
"6/6/2021 3:15:00 PM,""0.00"",""77.99"""
"6/6/2021 3:00:00 PM,""0.00"",""77.99"""
"6/6/2021 2:45:00 PM,""0.00"",""77.97"""
"6/6/2021 2:30:00 PM,""0.00"",""77.97"""
"6/6/2021 2:15:00 PM,""0.00"",""77.97"""
"6/6/2021 2:00:00 PM,""0.00"",""77.97"""
"6/6/2021 1:45:00 PM,""0.00"",""77.97"""
"6/6/2021 1:30:00 PM,""0.00"",""77.99"""
"6/6/2021 1:15:00 PM,""0.00"",""77.97"""
"6/6/2021 1:00:00 PM,""0.00"",""77.92"""
"6/6/2021 12:45:00 PM,""0.00"",""77.95"""
"6/6/2021 12:30:00 PM,""0.00"",""77.97"""
"6/6/2021 12:15:00 PM,""0.00"",""77.92"""
"6/6/2021 12:00:00 PM,""0.00"",""77.92"""
"6/6/2021 11:45:00 AM,""0.00"",""77.88"""
"6/6/2021 11:30:00 AM,""0.00"",""77.88"""
"6/6/2021 11:15:00 AM,""0.00"",""77.88"""
"6/6/2021 11:00:00 AM,""0.00"",""77.90"""
"6/6/2021 10:45:00 AM,""0.00"",""77.92"""
"6/6/2021 10:30:00 AM,""0.00"",""78.06"""
"6/6/2021 10:15:00 AM,""0.00"",""78.12"""
"6/6/2021 10:00:00 AM,""0.00"",""78.06"""
"6/6/2021 9:45:00 AM,""0.00"",""78.08"""
"6/6/2021 9:30:00 AM,""0.00"",""78.15"""
"6/6/2021 9:15:00 AM,""0.00"",""78.17"""
"6/6/2021 9:00:00 AM,""0.00"",""78.17"""
"6/6/2021 8:45:00 AM,""0.00"",""78.10"""
"6/6/2021 8:30:00 AM,""0.00"",""78.15"""
"6/6/2021 8:15:00 AM,""0.00"",""78.15"""
"6/6/2021 8:00:00 AM,""0.00"",""78.08"""
"6/6/2021 7:45:00 AM,""0.00"",""78.04"""
"6/6/2021 7:30:00 AM,""0.00"",""78.01"""
"6/6/2021 7:15:00 AM,""0.00"",""77.92"""
"6/6/2021 7:00:00 AM,""0.00"",""77.88"""
"6/6/2021 6:45:00 AM,""0.00"",""77.85"""
"6/6/2021 6:30:00 AM,""0.00"",""77.81"""
"6/6/2021 6:15:00 AM,""0.00"",""77.79"""
"6/6/2021 6:00:00 AM,""0.00"",""77.79"""
"6/6/2021 5:45:00 AM,""0.00"",""77.79"""
"6/6/2021 5:30:00 AM,""0.00"",""77.74"""
"6/6/2021 5:15:00 AM,""0.00"",""77.65"""
"6/6/2021 5:00:00 AM,""0.00"",""77.34"""
"6/6/2021 4:45:00 AM,""0.00"",""77.20"""
"6/6/2021 4:30:00 AM,""0.00"",""76.89"""
"6/6/2021 4:15:00 AM,""0.00"",""76.60"""
"6/6/2021 4:00:00 AM,""0.00"",""78.39"""
"6/6/2021 3:45:00 AM,""0.00"",""78.37"""
"6/6/2021 3:30:00 AM,""0.00"",""78.35"""
"6/6/2021 3:15:00 AM,""0.00"",""78.33"""
"6/6/2021 3:00:00 AM,""0.00"",""78.31"""
"6/6/2021 2:45:00 AM,""0.00"",""78.22"""
"6/6/2021 2:30:00 AM,""0.00"",""78.24"""
"6/6/2021 2:15:00 AM,""0.00"",""78.19"""
"6/6/2021 2:00:00 AM,""0.00"",""77.97"""
"6/6/2021 1:45:00 AM,""0.00"",""78.04"""
"6/6/2021 1:30:00 AM,""0.00"",""77.90"""
"6/6/2021 1:15:00 AM,""0.00"",""77.92"""
"6/6/2021 1:00:00 AM,""0.00"",""77.92"""
"6/6/2021 12:45:00 AM,""0.00"",""78.04"""
"6/6/2021 12:30:00 AM,""0.00"",""77.97"""
"6/6/2021 12:15:00 AM,""0.00"",""78.06"""
"6/6/2021 12:00:00 AM,""0.00"",""77.99"""
"6/5/2021 11:45:00 PM,""0.00"",""77.99"""
"6/5/2021 11:30:00 PM,""0.00"",""77.97"""
"6/5/2021 11:15:00 PM,""0.00"",""77.92"""
"6/5/2021 11:00:00 PM,""0.00"",""78.10"""
"6/5/2021 10:45:00 PM,""0.00"",""78.13"""
"6/5/2021 10:30:00 PM,""0.00"",""77.97"""
"6/5/2021 10:15:00 PM,""0.00"",""77.85"""
"6/5/2021 10:00:00 PM,""0.00"",""77.90"""
"6/5/2021 9:45:00 PM,""0.00"",""77.97"""
"6/5/2021 9:30:00 PM,""0.00"",""77.97"""
"6/5/2021 9:15:00 PM,""0.00"",""77.88"""
"6/5/2021 9:00:00 PM,""0.00"",""78.03"""
"6/5/2021 8:45:00 PM,""0.00"",""77.90"""
"6/5/2021 8:30:00 PM,""0.00"",""78.04"""
"6/5/2021 8:15:00 PM,""0.00"",""77.99"""
"6/5/2021 8:00:00 PM,""0.00"",""78.01"""
"6/5/2021 7:45:00 PM,""0.00"",""78.06"""
"6/5/2021 7:30:00 PM,""0.00"",""77.95"""
"6/5/2021 7:15:00 PM,""0.00"",""78.03"""
"6/5/2021 7:00:00 PM,""0.00"",""78.01"""
"6/5/2021 6:45:00 PM,""0.00"",""78.03"""
"6/5/2021 6:30:00 PM,""0.00"",""77.97"""
"6/5/2021 6:15:00 PM,""0.00"",""77.94"""
"6/5/2021 6:00:00 PM,""0.00"",""77.90"""
"6/5/2021 5:45:00 PM,""0.00"",""78.04"""
"6/5/2021 5:30:00 PM,""0.00"",""77.99"""
"6/5/2021 5:15:00 PM,""0.00"",""77.97"""
"6/5/2021 5:00:00 PM,""0.00"",""77.90"""
"6/5/2021 4:45:00 PM,""0.00"",""77.86"""
"6/5/2021 4:30:00 PM,""0.00"",""78.04"""
"6/5/2021 4:15:00 PM,""0.00"",""77.99"""
"6/5/2021 4:00:00 PM,""0.00"",""78.06"""
"6/5/2021 3:45:00 PM,""0.00"",""77.90"""
"6/5/2021 3:30:00 PM,""0.00"",""77.97"""
"6/5/2021 3:15:00 PM,""0.00"",""77.95"""
"6/5/2021 3:00:00 PM,""0.00"",""77.99"""
"6/5/2021 2:45:00 PM,""0.00"",""77.95"""
"6/5/2021 2:30:00 PM,""0.00"",""77.97"""
"6/5/2021 2:15:00 PM,""0.00"",""78.01"""
"6/5/2021 2:00:00 PM,""0.00"",""77.99"""
"6/5/2021 1:45:00 PM,""0.00"",""78.01"""
"6/5/2021 1:30:00 PM,""0.00"",""77.99"""
"6/5/2021 1:15:00 PM,""0.00"",""77.99"""
"6/5/2021 1:00:00 PM,""0.00"",""77.97"""
"6/5/2021 12:45:00 PM,""0.00"",""77.94"""
"6/5/2021 12:30:00 PM,""0.00"",""77.90"""
"6/5/2021 12:15:00 PM,""0.00"",""77.94"""
"6/5/2021 12:00:00 PM,""0.00"",""77.94"""
"6/5/2021 11:45:00 AM,""0.00"",""77.95"""
"6/5/2021 11:30:00 AM,""0.00"",""77.94"""
"6/5/2021 11:15:00 AM,""0.00"",""77.97"""
"6/5/2021 11:00:00 AM,""0.00"",""77.97"""
"6/5/2021 10:45:00 AM,""0.00"",""77.97"""
"6/5/2021 10:30:00 AM,""0.00"",""78.04"""
"6/5/2021 10:15:00 AM,""0.00"",""78.06"""
"6/5/2021 10:00:00 AM,""0.00"",""78.06"""
"6/5/2021 9:45:00 AM,""0.00"",""78.10"""
"6/5/2021 9:30:00 AM,""0.00"",""78.08"""
"6/5/2021 9:15:00 AM,""0.00"",""78.10"""
"6/5/2021 9:00:00 AM,""0.00"",""78.15"""
"6/5/2021 8:45:00 AM,""0.00"",""78.15"""
"6/5/2021 8:30:00 AM,""0.00"",""77.77"""
"6/5/2021 8:15:00 AM,""0.00"",""77.74"""
"6/5/2021 8:00:00 AM,""0.00"",""77.72"""
"6/5/2021 7:45:00 AM,""0.00"",""77.70"""
"6/5/2021 7:30:00 AM,""0.00"",""77.65"""
"6/5/2021 7:15:00 AM,""0.00"",""77.68"""
"6/5/2021 7:00:00 AM,""0.00"",""77.61"""
"6/5/2021 6:45:00 AM,""0.00"",""77.61"""
"6/5/2021 6:30:00 AM,""0.00"",""77.61"""
"6/5/2021 6:15:00 AM,""0.00"",""77.61"""
"6/5/2021 6:00:00 AM,""0.00"",""77.63"""
"6/5/2021 5:45:00 AM,""0.00"",""77.65"""
"6/5/2021 5:30:00 AM,""0.00"",""77.67"""
"6/5/2021 5:15:00 AM,""0.00"",""77.68"""
"6/5/2021 5:00:00 AM,""0.00"",""77.70"""
"6/5/2021 4:45:00 AM,""0.00"",""77.72"""
"6/5/2021 4:30:00 AM,""0.00"",""77.74"""
"6/5/2021 4:15:00 AM,""0.00"",""77.76"""
"6/5/2021 4:00:00 AM,""0.00"",""77.77"""
"6/5/2021 3:45:00 AM,""0.00"",""77.77"""
"6/5/2021 3:30:00 AM,""0.00"",""77.81"""
"6/5/2021 3:15:00 AM,""0.00"",""77.81"""
"6/5/2021 3:00:00 AM,""0.00"",""77.83"""
"6/5/2021 2:45:00 AM,""0.00"",""77.85"""
"6/5/2021 2:30:00 AM,""0.00"",""77.88"""
"6/5/2021 2:15:00 AM,""0.00"",""77.86"""
"6/5/2021 2:00:00 AM,""0.00"",""77.90"""
"6/5/2021 1:45:00 AM,""0.00"",""77.92"""
"6/5/2021 1:30:00 AM,""0.00"",""77.95"""
"6/5/2021 1:15:00 AM,""0.00"",""77.95"""
"6/5/2021 1:00:00 AM,""0.00"",""77.97"""
"6/5/2021 12:45:00 AM,""0.00"",""77.99"""
"6/5/2021 12:30:00 AM,""0.00"",""77.99"""
"6/5/2021 12:15:00 AM,""0.00"",""77.99"""
"6/5/2021 12:00:00 AM,""0.00"",""78.03"""
"6/4/2021 11:45:00 PM,""0.00"",""78.03"""
"6/4/2021 11:30:00 PM,""0.00"",""78.03"""
"6/4/2021 11:15:00 PM,""0.00"",""78.04"""
"6/4/2021 11:00:00 PM,""0.00"",""78.06"""
"6/4/2021 10:45:00 PM,""0.00"",""78.04"""
"6/4/2021 10:30:00 PM,""0.00"",""78.01"""
"6/4/2021 10:15:00 PM,""0.00"",""77.94"""
"6/4/2021 10:00:00 PM,""0.00"",""77.79"""
"6/4/2021 9:45:00 PM,""0.00"",""77.74"""
"6/4/2021 9:30:00 PM,""0.00"",""77.79"""
"6/4/2021 9:15:00 PM,""0.00"",""77.88"""
"6/4/2021 9:00:00 PM,""0.00"",""77.99"""
"6/4/2021 8:45:00 PM,""0.00"",""78.03"""
"6/4/2021 8:30:00 PM,""0.00"",""77.97"""
"6/4/2021 8:15:00 PM,""0.00"",""78.01"""
"6/4/2021 8:00:00 PM,""0.00"",""77.94"""
"6/4/2021 7:45:00 PM,""0.00"",""78.01"""
"6/4/2021 7:30:00 PM,""0.00"",""78.06"""
"6/4/2021 7:15:00 PM,""0.00"",""78.04"""
"6/4/2021 7:00:00 PM,""0.00"",""77.99"""
"6/4/2021 6:45:00 PM,""0.00"",""77.95"""
"6/4/2021 6:30:00 PM,""0.00"",""78.01"""
"6/4/2021 6:15:00 PM,""0.00"",""77.94"""
"6/4/2021 6:00:00 PM,""0.00"",""78.01"""
"6/4/2021 5:45:00 PM,""0.00"",""78.04"""
"6/4/2021 5:30:00 PM,""0.00"",""77.99"""
"6/4/2021 5:15:00 PM,""0.00"",""78.01"""
"6/4/2021 5:00:00 PM,""0.00"",""77.99"""
"6/4/2021 4:45:00 PM,""0.00"",""78.01"""
"6/4/2021 4:30:00 PM,""0.00"",""78.04"""
"6/4/2021 4:15:00 PM,""0.00"",""78.04"""
"6/4/2021 4:00:00 PM,""0.00"",""78.04"""
"6/4/2021 3:45:00 PM,""0.00"",""77.97"""
"6/4/2021 3:30:00 PM,""0.00"",""77.92"""
"6/4/2021 3:15:00 PM,""0.00"",""78.04"""
"6/4/2021 3:00:00 PM,""0.00"",""77.99"""
"6/4/2021 2:45:00 PM,""0.00"",""78.01"""
"6/4/2021 2:30:00 PM,""0.00"",""77.97"""
"6/4/2021 2:15:00 PM,""0.00"",""77.95"""
"6/4/2021 2:00:00 PM,""0.00"",""78.03"""
"6/4/2021 1:45:00 PM,""0.00"",""78.15"""
"6/4/2021 1:30:00 PM,""0.00"",""78.15"""
"6/4/2021 1:15:00 PM,""0.00"",""77.95"""
"6/4/2021 1:00:00 PM,""0.00"",""77.74"""
"6/4/2021 12:45:00 PM,""0.00"",""77.77"""
"6/4/2021 12:30:00 PM,""0.00"",""77.79"""
"6/4/2021 12:15:00 PM,""0.00"",""77.86"""
"6/4/2021 12:00:00 PM,""0.00"",""77.88"""
"6/4/2021 11:45:00 AM,""0.00"",""78.08"""
"6/4/2021 11:30:00 AM,""0.00"",""78.10"""
"6/4/2021 11:15:00 AM,""0.00"",""78.19"""
"6/4/2021 11:00:00 AM,""0.00"",""78.17"""
"6/4/2021 10:45:00 AM,""0.00"",""77.94"""
"6/4/2021 10:30:00 AM,""0.00"",""77.83"""
"6/4/2021 10:15:00 AM,""0.00"",""77.79"""
"6/4/2021 10:00:00 AM,""0.00"",""77.70"""
"6/4/2021 9:45:00 AM,""0.00"",""77.65"""
"6/4/2021 9:30:00 AM,""0.00"",""77.61"""
"6/4/2021 9:15:00 AM,""0.00"",""77.59"""
"6/4/2021 9:00:00 AM,""0.00"",""77.56"""
"6/4/2021 8:45:00 AM,""0.00"",""77.49"""
"6/4/2021 8:30:00 AM,""0.00"",""77.49"""
"6/4/2021 8:15:00 AM,""0.00"",""77.47"""
"6/4/2021 8:00:00 AM,""0.00"",""77.47"""
"6/4/2021 7:45:00 AM,""0.00"",""77.38"""
"6/4/2021 7:30:00 AM,""0.00"",""77.38"""
"6/4/2021 7:15:00 AM,""0.00"",""77.36"""
"6/4/2021 7:00:00 AM,""0.00"",""77.41"""
"6/4/2021 6:45:00 AM,""0.00"",""77.41"""
"6/4/2021 6:30:00 AM,""0.00"",""77.45"""
"6/4/2021 6:15:00 AM,""0.00"",""77.47"""
"6/4/2021 6:00:00 AM,""0.00"",""77.50"""
"6/4/2021 5:45:00 AM,""0.00"",""77.52"""
"6/4/2021 5:30:00 AM,""0.00"",""77.56"""
"6/4/2021 5:15:00 AM,""0.00"",""77.61"""
"6/4/2021 5:00:00 AM,""0.00"",""77.65"""
"6/4/2021 4:45:00 AM,""0.00"",""77.68"""
"6/4/2021 4:30:00 AM,""0.00"",""77.70"""
"6/4/2021 4:15:00 AM,""0.00"",""77.72"""
"6/4/2021 4:00:00 AM,""0.00"",""77.72"""
"6/4/2021 3:45:00 AM,""0.00"",""77.70"""
"6/4/2021 3:30:00 AM,""0.00"",""77.72"""
"6/4/2021 3:15:00 AM,""0.00"",""77.72"""
"6/4/2021 3:00:00 AM,""0.00"",""77.72"""
"6/4/2021 2:45:00 AM,""0.00"",""77.76"""
"6/4/2021 2:30:00 AM,""0.00"",""77.79"""
"6/4/2021 2:15:00 AM,""0.00"",""77.79"""
"6/4/2021 2:00:00 AM,""0.00"",""77.79"""
"6/4/2021 1:45:00 AM,""0.00"",""77.79"""
"6/4/2021 1:30:00 AM,""0.00"",""77.81"""
"6/4/2021 1:15:00 AM,""0.00"",""77.81"""
"6/4/2021 1:00:00 AM,""0.00"",""77.86"""
"6/4/2021 12:45:00 AM,""0.00"",""77.81"""
"6/4/2021 12:30:00 AM,""0.00"",""77.86"""
"6/4/2021 12:15:00 AM,""0.00"",""77.88"""
"6/4/2021 12:00:00 AM,""0.00"",""77.90"""
"6/3/2021 11:45:00 PM,""0.00"",""77.94"""
"6/3/2021 11:30:00 PM,""0.00"",""77.92"""
"6/3/2021 11:15:00 PM,""0.00"",""77.92"""
"6/3/2021 11:00:00 PM,""0.00"",""77.94"""
"6/3/2021 10:45:00 PM,""0.00"",""77.99"""
"6/3/2021 10:30:00 PM,""0.00"",""77.97"""
"6/3/2021 10:15:00 PM,""0.00"",""78.04"""
"6/3/2021 10:00:00 PM,""0.00"",""78.06"""
"6/3/2021 9:45:00 PM,""0.00"",""78.06"""
"6/3/2021 9:30:00 PM,""0.00"",""78.06"""
"6/3/2021 9:15:00 PM,""0.00"",""77.95"""
"6/3/2021 9:00:00 PM,""0.00"",""77.74"""
"6/3/2021 8:45:00 PM,""0.00"",""77.76"""
"6/3/2021 8:30:00 PM,""0.00"",""77.83"""
"6/3/2021 8:15:00 PM,""0.00"",""77.86"""
"6/3/2021 8:00:00 PM,""0.00"",""77.95"""
"6/3/2021 7:45:00 PM,""0.00"",""77.97"""
"6/3/2021 7:30:00 PM,""0.00"",""78.04"""
"6/3/2021 7:15:00 PM,""0.00"",""78.04"""
"6/3/2021 7:00:00 PM,""0.00"",""77.88"""
"6/3/2021 6:45:00 PM,""0.00"",""77.99"""
"6/3/2021 6:30:00 PM,""0.00"",""77.97"""
"6/3/2021 6:15:00 PM,""0.00"",""77.94"""
"6/3/2021 6:00:00 PM,""0.00"",""77.92"""
"6/3/2021 5:45:00 PM,""0.00"",""77.97"""
"6/3/2021 5:30:00 PM,""0.00"",""78.04"""
"6/3/2021 5:15:00 PM,""0.00"",""77.95"""
"6/3/2021 5:00:00 PM,""0.00"",""78.03"""
"6/3/2021 4:45:00 PM,""0.00"",""78.06"""
"6/3/2021 4:30:00 PM,""0.00"",""78.10"""
"6/3/2021 4:15:00 PM,""0.00"",""77.88"""
"6/3/2021 4:00:00 PM,""0.00"",""77.92"""
"6/3/2021 3:45:00 PM,""0.00"",""77.95"""
"6/3/2021 3:30:00 PM,""0.00"",""77.86"""
"6/3/2021 3:15:00 PM,""0.00"",""77.99"""
"6/3/2021 3:00:00 PM,""0.00"",""77.97"""
"6/3/2021 2:45:00 PM,""0.00"",""77.99"""
"6/3/2021 2:30:00 PM,""0.00"",""77.97"""
"6/3/2021 2:15:00 PM,""0.00"",""77.99"""
"6/3/2021 2:00:00 PM,""0.00"",""77.88"""
"6/3/2021 1:45:00 PM,""0.00"",""78.01"""
"6/3/2021 1:30:00 PM,""0.00"",""78.01"""
"6/3/2021 1:15:00 PM,""0.00"",""77.97"""
"6/3/2021 1:00:00 PM,""0.00"",""77.97"""
"6/3/2021 12:45:00 PM,""0.00"",""77.99"""
"6/3/2021 12:30:00 PM,""0.00"",""77.97"""
"6/3/2021 12:15:00 PM,""0.00"",""77.97"""
"6/3/2021 12:00:00 PM,""0.00"",""77.97"""
"6/3/2021 11:45:00 AM,""0.00"",""77.97"""
"6/3/2021 11:30:00 AM,""0.00"",""77.97"""
"6/3/2021 11:15:00 AM,""0.00"",""77.99"""
"6/3/2021 11:00:00 AM,""0.00"",""77.99"""
"6/3/2021 10:45:00 AM,""0.00"",""77.99"""
"6/3/2021 10:30:00 AM,""0.00"",""77.99"""
"6/3/2021 10:15:00 AM,""0.00"",""77.97"""
"6/3/2021 10:00:00 AM,""0.00"",""78.03"""
"6/3/2021 9:45:00 AM,""0.00"",""78.01"""
"6/3/2021 9:30:00 AM,""0.00"",""78.08"""
"6/3/2021 9:15:00 AM,""0.00"",""78.10"""
"6/3/2021 9:00:00 AM,""0.00"",""78.24"""
"6/3/2021 8:45:00 AM,""0.00"",""77.97"""
"6/3/2021 8:30:00 AM,""0.00"",""77.70"""
"6/3/2021 8:15:00 AM,""0.00"",""77.65"""
"6/3/2021 8:00:00 AM,""0.00"",""77.63"""
"6/3/2021 7:45:00 AM,""0.00"",""77.59"""
"6/3/2021 7:30:00 AM,""0.00"",""77.59"""
"6/3/2021 7:15:00 AM,""0.00"",""77.56"""
"6/3/2021 7:00:00 AM,""0.00"",""77.54"""
"6/3/2021 6:45:00 AM,""0.00"",""77.50"""
"6/3/2021 6:30:00 AM,""0.00"",""77.50"""
"6/3/2021 6:15:00 AM,""0.00"",""77.45"""
"6/3/2021 6:00:00 AM,""0.00"",""77.41"""
"6/3/2021 5:45:00 AM,""0.00"",""77.31"""
"6/3/2021 5:30:00 AM,""0.00"",""77.25"""
"6/3/2021 5:15:00 AM,""0.00"",""77.27"""
"6/3/2021 5:00:00 AM,""0.00"",""77.27"""
"6/3/2021 4:45:00 AM,""0.00"",""77.25"""
"6/3/2021 4:30:00 AM,""0.00"",""76.84"""
"6/3/2021 4:15:00 AM,""0.00"",""76.44"""
"6/3/2021 4:00:00 AM,""0.00"",""77.70"""
"6/3/2021 3:45:00 AM,""0.00"",""77.68"""
"6/3/2021 3:30:00 AM,""0.00"",""77.68"""
"6/3/2021 3:15:00 AM,""0.00"",""77.65"""
"6/3/2021 3:00:00 AM,""0.00"",""77.63"""
"6/3/2021 2:45:00 AM,""0.00"",""77.63"""
"6/3/2021 2:30:00 AM,""0.00"",""77.63"""
"6/3/2021 2:15:00 AM,""0.00"",""77.63"""
"6/3/2021 2:00:00 AM,""0.00"",""77.59"""
"6/3/2021 1:45:00 AM,""0.00"",""77.56"""
"6/3/2021 1:30:00 AM,""0.00"",""77.45"""
"6/3/2021 1:15:00 AM,""1.00"",""77.29"""
"6/3/2021 1:00:00 AM,""0.00"",""77.25"""
"6/3/2021 12:45:00 AM,""0.00"",""77.25"""
"6/3/2021 12:30:00 AM,""0.00"",""77.27"""
"6/3/2021 12:15:00 AM,""0.00"",""77.29"""
"6/3/2021 12:00:00 AM,""0.00"",""77.41"""
"6/2/2021 11:45:00 PM,""0.00"",""77.38"""
"6/2/2021 11:30:00 PM,""0.00"",""77.34"""
"6/2/2021 11:15:00 PM,""0.00"",""77.29"""
"6/2/2021 11:00:00 PM,""0.00"",""77.43"""
"6/2/2021 10:45:00 PM,""0.00"",""77.54"""
"6/2/2021 10:30:00 PM,""0.00"",""77.61"""
"6/2/2021 10:15:00 PM,""0.00"",""77.65"""
"6/2/2021 10:00:00 PM,""0.00"",""77.76"""
"6/2/2021 9:45:00 PM,""0.00"",""77.76"""
"6/2/2021 9:30:00 PM,""0.00"",""77.77"""
"6/2/2021 9:15:00 PM,""0.00"",""77.85"""
"6/2/2021 9:00:00 PM,""0.00"",""77.86"""
"6/2/2021 8:45:00 PM,""0.00"",""77.92"""
"6/2/2021 8:30:00 PM,""0.00"",""77.94"""
"6/2/2021 8:15:00 PM,""0.00"",""77.94"""
"6/2/2021 8:00:00 PM,""0.00"",""77.92"""
"6/2/2021 7:45:00 PM,""0.00"",""77.92"""
"6/2/2021 7:30:00 PM,""0.00"",""77.92"""
"6/2/2021 7:15:00 PM,""0.00"",""77.94"""
"6/2/2021 7:00:00 PM,""0.00"",""77.90"""
"6/2/2021 6:45:00 PM,""0.00"",""77.92"""
"6/2/2021 6:30:00 PM,""0.00"",""77.88"""
"6/2/2021 6:15:00 PM,""0.00"",""77.88"""
"6/2/2021 6:00:00 PM,""0.00"",""77.86"""
"6/2/2021 5:45:00 PM,""0.00"",""77.85"""
"6/2/2021 5:30:00 PM,""0.00"",""77.63"""
"6/2/2021 5:15:00 PM,""0.00"",""77.41"""
"6/2/2021 5:00:00 PM,""0.00"",""77.47"""
"6/2/2021 4:45:00 PM,""0.00"",""77.54"""
"6/2/2021 4:30:00 PM,""0.00"",""77.59"""
"6/2/2021 4:15:00 PM,""0.00"",""77.74"""
"6/2/2021 4:00:00 PM,""0.00"",""77.99"""
"6/2/2021 3:45:00 PM,""0.00"",""78.08"""
"6/2/2021 3:30:00 PM,""0.00"",""77.86"""
"6/2/2021 3:15:00 PM,""0.00"",""77.86"""
"6/2/2021 3:00:00 PM,""0.00"",""78.10"""
"6/2/2021 2:45:00 PM,""0.00"",""77.86"""
"6/2/2021 2:30:00 PM,""0.00"",""77.95"""
"6/2/2021 2:15:00 PM,""0.00"",""77.94"""
"6/2/2021 2:00:00 PM,""0.00"",""78.08"""
"6/2/2021 1:45:00 PM,""0.00"",""77.94"""
"6/2/2021 1:30:00 PM,""0.00"",""78.01"""
"6/2/2021 1:15:00 PM,""0.00"",""77.99"""
"6/2/2021 1:00:00 PM,""0.00"",""78.01"""
"6/2/2021 12:45:00 PM,""0.00"",""77.99"""
"6/2/2021 12:30:00 PM,""0.00"",""77.90"""
"6/2/2021 12:15:00 PM,""0.00"",""77.97"""
"6/2/2021 12:00:00 PM,""0.00"",""78.01"""
"6/2/2021 11:45:00 AM,""0.00"",""78.01"""
"6/2/2021 11:30:00 AM,""0.00"",""78.01"""
"6/2/2021 11:15:00 AM,""0.00"",""77.97"""
